Restart? - 0
Model:	2dxyz
Jx:	0.225
Jy:	0.425
Jz:	0.25
Field:	0.05
Theta:	0
Dissipation:	1
N_sites (col x row):	9    (3 x 3 )
Reference:	
000
000
000

000
000
000

---------------------------


Number of iteration:	40000
Target walker number:	25000
Initial energy shift:	-4
Time step:	0.001
Random seed:	12345
Population control damping:	0.1
Importance sampling:	0.606531
Initiator:	10
Starting time:	Mon Jan 15 16:00:27 2018

---------------------------
Time 	 State number 	 Real Mx 	 Imag Mx 	 Real My 	 Imag My 	 Real Mz 	 Imag Mz 	 Div real 	 Div imag 	 Diag_det_nb 	 Det_nbr
1413	18603	-165.055	2.74787	777.28	-4.94616	-24722.7	31	26740	-83	222	18603
1414	18654	-165.605	4.76297	781.127	-5.49574	-24723.1	29.6667	26740	-81	222	18654
1415	18686	-166.521	3.29744	781.127	-5.67893	-24712.2	26.3333	26732	-75	223	18686
1416	18743	-167.803	1.28234	782.043	-2.93106	-24706.4	29.3333	26724	-80	224	18743
1417	18766	-167.62	-0.549574	784.975	-3.11425	-24713.6	28.1111	26734	-77	223	18766
1418	18826	-168.536	-2.84217e-14	787.722	-4.39659	-24713.2	28	26733	-74	222	18826
1419	18872	-168.719	-1.83191	790.287	-2.74787	-24715.8	26.6667	26736	-74	223	18872
1420	18930	-171.467	-1.64872	792.669	-1.09915	-24712	28.5556	26732	-75	223	18930
1421	18987	-171.833	0.183191	793.768	-0.366383	-24709.7	30.2222	26729	-76	223	18987
1422	19040	-171.101	2.84217e-14	795.05	-1.09915	-24708.2	28.4444	26726	-74	223	19040
1423	19074	-172.566	-0.366383	797.981	-0.366383	-24704.2	28.8889	26724	-76	222	19074
1424	19100	-173.848	-2.1983	800.179	0.915956	-24705.3	30.1111	26730	-79	223	19100
1425	19161	-174.948	-1.64872	800.729	2.0151	-24707	29.8889	26735	-79	223	19161
1426	19216	-174.948	-1.28234	801.095	3.84702	-24709.6	31.3333	26740	-80	223	19216
1427	19256	-173.299	-1.46553	802.744	4.76297	-24706.9	29.7778	26738	-76	222	19256
1428	19304	-172.933	-2.1983	805.675	2.93106	-24702.4	28.6667	26730	-76	222	19304
1429	19335	-175.131	-1.83191	808.973	2.93106	-24699.1	34.6667	26728	-88	223	19335
1430	19393	-175.497	-0.183191	811.354	2.93106	-24693.9	33.7778	26721	-86	223	19393
1431	19434	-176.23	-0.183191	815.384	3.66383	-24691.6	35.1111	26720	-90	224	19434
1432	19488	-178.795	-0.549574	816.483	3.66383	-24682.7	35	26710	-91	225	19488
1433	19531	-179.161	-0.183191	817.216	3.66383	-24681.1	34.2222	26710	-90	224	19531
1434	19573	-179.894	-0.549574	819.781	-0.366383	-24680.4	34.8889	26714	-88	226	19573
1435	19630	-178.795	-1.09915	821.43	1.83191	-24674.2	30.8889	26708	-80	226	19630
1436	19672	-177.879	-1.83191	824.361	0.915956	-24675.1	35.5556	26710	-86	226	19672
1437	19711	-176.23	-2.1983	825.826	-0.366383	-24676.3	36.8889	26715	-88	226	19711
1438	19761	-176.963	-1.83191	826.559	0.366383	-24666	36.8889	26706	-90	226	19761
1439	19816	-176.78	-1.83191	828.024	1.28234	-24671.3	33.5556	26718	-86	227	19816
1440	19868	-178.611	-2.74787	829.307	1.28234	-24671.6	35.5556	26716	-90	228	19868
1441	19926	-181.726	-1.83191	832.787	2.56468	-24667.3	32.7778	26712	-85	226	19926
1442	19971	-183.374	-3.66383	833.52	1.28234	-24664.9	32.6667	26712	-82	227	19971
1443	20025	-183.374	-4.03021	837.917	0.549574	-24663.2	36.6667	26713	-86	227	20025
1444	20071	-183.741	-2.0151	839.932	1.28234	-24658.8	35.4444	26707	-89	230	20071
1445	20135	-183.924	-4.39659	843.413	3.55271e-15	-24661.8	37	26712	-93	231	20135
1446	20173	-183.008	-5.49574	845.611	0.915956	-24662	36	26712	-92	231	20173
1447	20206	-185.573	-5.67893	847.26	1.64872	-24658.9	29.7778	26706	-80	230	20206
1448	20260	-185.39	-6.41169	848.359	0.732765	-24654.3	30.2222	26705	-84	232	20260
1449	20316	-188.321	-6.41169	849.824	-1.06581e-14	-24656.1	30.8889	26709	-82	232	20316
1450	20360	-189.42	-8.06042	852.938	-1.09915	-24657.7	29.7778	26713	-82	232	20360
1451	20405	-192.168	-7.87722	856.053	-0.915956	-24659.2	25.8889	26719	-75	232	20405
1452	20445	-194	-8.06042	858.434	-0.183191	-24659.4	25.2222	26721	-73	233	20445
1453	20490	-195.282	-7.87722	860.083	2.56468	-24659.2	20.5556	26721	-65	233	20490
1454	20528	-197.663	-5.31255	862.648	2.74787	-24665.6	16.8889	26734	-56	234	20528
1455	20583	-199.312	-5.86212	864.663	2.56468	-24680.6	17.7778	26753	-60	234	20583
1456	20622	-199.678	-7.14446	867.411	4.03021	-24678.1	20.1111	26751	-63	234	20622
1457	20697	-200.228	-6.59489	870.158	4.2134	-24676.8	22.1111	26753	-69	235	20697
1458	20742	-200.228	-6.59489	873.09	5.31255	-24679.7	22.1111	26759	-69	235	20742
1459	20798	-200.228	-6.2285	874.555	3.84702	-24677.3	24.7778	26754	-73	234	20798
1460	20854	-202.06	-6.41169	874.738	2.38149	-24674	22	26752	-68	235	20854
1461	20920	-200.961	-5.86212	876.021	5.31255	-24679.2	18.8889	26761	-62	237	20920
1462	20980	-202.06	-5.67893	878.402	6.41169	-24684.3	22.6667	26775	-66	237	20980
1463	21032	-203.525	-4.76297	879.318	6.77808	-24682.7	18.6667	26774	-60	237	21032
1464	21069	-205.541	-5.67893	881.333	8.06042	-24677	20.8889	26767	-64	237	21069
1465	21128	-205.174	-5.86212	882.615	9.89233	-24672	22.4444	26762	-66	237	21128
1466	21197	-206.273	-6.77808	882.799	8.4268	-24675.8	19.2222	26770	-63	237	21197
1467	21240	-207.006	-5.12936	884.814	9.15956	-24674.9	17.2222	26772	-61	238	21240
1468	21265	-208.105	-4.57978	889.027	8.79318	-24672.8	21.8889	26773	-65	237	21265
1469	21301	-209.937	-4.03021	889.21	8.06042	-24664.2	23.3333	26766	-68	237	21301
1470	21370	-209.571	-3.48063	890.493	9.15956	-24657.7	21.2222	26757	-67	237	21370
1471	21436	-210.487	-4.03021	891.042	7.51084	-24653.1	18.5556	26750	-65	235	21436
1472	21471	-211.769	-3.29744	893.241	9.15956	-24657	14.5556	26755	-61	234	21471
1473	21532	-213.601	-3.29744	896.172	8.79318	-24649.3	9	26752	-55	236	21532
1474	21594	-213.967	-2.56468	898.37	9.52595	-24647.6	5.22222	26750	-49	235	21594
1475	21656	-213.784	-2.38149	900.751	9.70914	-24642	5.77778	26744	-52	236	21656
1476	21700	-214.883	-0.549574	902.583	8.60999	-24642.9	2.22222	26748	-44	238	21700
1477	21739	-215.433	-1.13687e-13	906.064	8.79318	-24649	-1.77778	26759	-36	238	21739
1478	21784	-215.25	-8.52651e-14	908.629	7.51084	-24651.6	1.44444	26760	-41	238	21784
1479	21853	-215.799	-1.64872	910.644	6.96127	-24649.7	0.444444	26757	-38	237	21853
1480	21882	-214.151	-3.48063	910.644	5.31255	-24644.4	-0.666667	26754	-36	238	21882
1481	21926	-213.601	-3.66383	913.392	6.59489	-24637.6	-0.888889	26748	-34	238	21926
1482	21968	-211.586	-2.93106	915.223	5.67893	-24643.7	0.666667	26757	-36	237	21968
1483	22028	-211.403	-3.48063	915.773	5.49574	-24644	-0.444444	26760	-36	235	22028
1484	22060	-210.853	-3.11425	917.605	4.94616	-24641	0.111111	26757	-37	236	22060
1485	22100	-211.22	-2.93106	920.353	4.57978	-24642.7	-3.88889	26758	-31	235	22100
1486	22138	-212.502	-0.915956	922.368	1.83191	-24638.9	-4.88889	26754	-30	236	22138
1487	22211	-213.601	-1.09915	926.581	0.732765	-24647.1	-8.22222	26768	-26	237	22211
1488	22244	-214.7	-2.38149	927.864	3.66383	-24657.1	-8.77778	26782	-23	237	22244
1489	22289	-215.433	-3.11425	928.963	1.09915	-24653	-5.55556	26783	-26	238	22289
1490	22353	-215.982	-2.56468	931.344	2.0151	-24647	-3.11111	26779	-32	238	22353
1491	22421	-218.914	-2.1983	932.077	1.64872	-24649.4	-8.77778	26783	-27	239	22421
1492	22470	-218.364	-2.93106	935.008	2.1983	-24651.2	-8.77778	26787	-29	238	22470
1493	22534	-217.998	-3.66383	936.107	1.46553	-24650.4	-7.33333	26790	-30	237	22534
1494	22588	-219.463	-5.31255	939.954	3.29744	-24651.3	-6.22222	26794	-34	239	22588
1495	22654	-220.013	-6.2285	942.336	4.94616	-24652.2	-10.8889	26796	-26	239	22654
1496	22703	-220.745	-5.86212	941.237	3.11425	-24653.4	-14.1111	26797	-21	237	22703
1497	22748	-219.463	-7.32765	941.969	3.29744	-24662.9	-13	26812	-21	238	22748
1498	22802	-219.097	-6.59489	943.069	1.09915	-24661.9	-13.4444	26813	-19	240	22802
1499	22838	-219.097	-7.14446	944.351	0.366383	-24662.2	-10.2222	26816	-22	240	22838
1500	22886	-218.181	-6.2285	946	-1.28234	-24662.3	-11.6667	26819	-21	239	22886
1501	22940	-219.646	-7.32765	949.297	-0.915956	-24661	-14.6667	26817	-18	241	22940
1502	22976	-220.379	-8.4268	951.495	-1.64872	-24664.2	-14.8889	26826	-18	241	22976
1503	23006	-220.562	-7.69403	954.793	-3.29744	-24659.8	-13.6667	26820	-19	241	23006
1504	23062	-221.112	-8.06042	957.724	0.915956	-24661.7	-13	26827	-23	241	23062
1505	23101	-221.478	-8.60999	960.105	1.64872	-24658.1	-15	26825	-21	240	23101
1506	23155	-221.112	-8.60999	958.273	0.183191	-24656.4	-18.7778	26826	-15	241	23155
1507	23219	-219.28	-10.6251	958.457	0.183191	-24652.9	-17.4444	26824	-17	241	23219
1508	23275	-220.745	-11.541	960.838	0.183191	-24653	-20.3333	26825	-11	241	23275
1509	23336	-220.929	-12.6402	961.571	1.46553	-24653.8	-28.6667	26832	4	241	23336
1510	23390	-222.028	-13.9225	962.12	1.42109e-14	-24653	-31.5556	26833	10	241	23390
1511	23444	-222.394	-14.4721	961.937	1.33227e-14	-24651.3	-33.2222	26836	11	240	23444
1512	23489	-221.295	-14.2889	964.685	1.46553	-24654.6	-29.7778	26839	4	240	23489
1513	23534	-219.463	-15.9376	965.235	2.93106	-24649.3	-27.1111	26836	0	240	23534
1514	23584	-217.998	-16.4872	966.151	1.09915	-24648.4	-30.2222	26840	6	240	23584
1515	23643	-221.295	-16.1208	966.151	1.83191	-24651	-31.3333	26845	8	240	23643
1516	23682	-222.394	-17.5864	969.082	3.29744	-24642.7	-34.3333	26840	13	240	23682
1517	23727	-221.661	-16.304	971.097	6.2285	-24649.6	-35.1111	26856	12	242	23727
1518	23775	-225.692	-18.3191	970.914	6.59489	-24642.8	-32.4444	26847	8	243	23775
1519	23838	-226.424	-17.7696	970.73	4.03021	-24644.8	-27.3333	26851	0	243	23838
1520	23883	-225.875	-19.0519	971.28	5.67893	-24639.3	-27.8889	26846	3	242	23883
1521	23929	-226.608	-19.4183	973.478	4.57978	-24640.6	-29.1111	26851	6	243	23929
1522	23988	-226.608	-20.3342	977.325	7.87722	-24641	-29.7778	26857	10	242	23988
1523	24050	-228.806	-20.151	979.707	7.87722	-24633.2	-24.1111	26853	1	243	24050
1524	24113	-230.638	-20.5174	981.539	8.60999	-24627	-23.3333	26851	0	243	24113
1525	24158	-230.638	-21.6166	983.371	8.60999	-24623.7	-26.2222	26849	4	243	24158
1526	24217	-230.088	-22.1661	985.752	9.89233	-24627.7	-25.1111	26855	4	243	24217
1527	24271	-231.371	-21.7998	990.881	11.541	-24628.1	-25.7778	26859	8	244	24271
1528	24335	-233.202	-22.3493	996.194	13.7393	-24624.3	-25.5556	26855	10	243	24335
1529	24404	-232.47	-22.1661	998.209	12.2738	-24618.3	-22.7778	26849	5	242	24404
1530	24452	-230.821	-23.8149	1000.96	13.1898	-24616	-25.6667	26850	9	241	24452
1531	24490	-229.905	-27.4787	1003.89	13.373	-24610.4	-27.2222	26850	11	241	24490
1532	24537	-231.187	-28.9442	1006.82	14.6553	-24614.4	-28.6667	26860	12	241	24537
1533	24586	-231.187	-28.0283	1007.37	14.2889	-24616.3	-29.2222	26865	13	242	24586
1534	24613	-231.004	-25.83	1012.13	17.4032	-24610.2	-25.5556	26860	4	242	24613
1535	24671	-230.638	-25.2804	1015.98	17.7696	-24605.6	-24.6667	26852	2	242	24671
1536	24736	-231.737	-25.0972	1018.73	19.2351	-24608.3	-24.6667	26861	2	242	24736
1537	24796	-230.638	-26.3795	1020.74	20.3342	-24610	-22.2222	26870	-2	243	24796
1538	24849	-233.752	-26.3795	1022.94	21.6166	-24614.2	-18.7778	26878	-7	244	24849
1539	24916	-236.134	-25.6468	1024.04	22.1661	-24608.9	-15.1111	26874	-10	245	24916
1540	24980	-236.5	-26.9291	1025.32	21.7998	-24604.9	-16.5556	26874	-7	245	24980
1541	25035	-235.218	-27.4787	1026.6	21.983	-24601.1	-16.1111	26870	-7	245	25035
1542	25084	-235.584	-24.3644	1027.52	19.7847	-24598.3	-13.2222	26867	-11	245	25084
1543	25174	-233.569	-24.7308	1026.42	21.7998	-24599.6	-13.7778	26872	-12	245	25174
1544	25238	-234.668	-23.9981	1027.52	19.6015	-24599.1	-10.5556	26870	-19	244	25238
1545	25316	-232.653	-25.0972	1029.72	21.2502	-24589.9	-9.44444	26863	-19	245	25316
1546	25373	-234.302	-26.7459	1029.9	19.9678	-24581.6	-9	26854	-21	246	25373
1547	25438	-236.683	-27.1123	1030.27	21.2502	-24584.4	-7.44444	26858	-25	247	25438
1548	25489	-235.218	-25.6468	1030.63	20.8838	-24572.8	-2.77778	26845	-33	247	25489
1549	25558	-237.599	-25.2804	1029.53	20.7006	-24569.1	-2.77778	26846	-31	246	25558
1550	25624	-238.698	-23.0821	1031	16.6704	-24557.9	-0.666667	26835	-32	246	25624
1551	25677	-242.179	-23.2653	1032.28	15.0217	-24554.4	3.33333	26838	-38	246	25677
1552	25732	-245.659	-23.6317	1034.48	13.0066	-24552.6	3.66667	26839	-39	245	25732
1553	25780	-244.744	-24.3644	1035.21	9.89233	-24539.7	2.11111	26825	-37	245	25780
1554	25831	-245.293	-25.6468	1037.96	9.70914	-24533.3	0.444444	26818	-34	245	25831
1555	25873	-248.041	-27.8451	1040.53	8.79318	-24535.6	-0.444444	26826	-34	246	25873
1556	25933	-248.041	-29.677	1042.72	6.59489	-24526.8	-1.55556	26815	-30	247	25933
1557	26002	-248.224	-29.4938	1042.54	7.87722	-24520.7	-3.22222	26808	-27	246	26002
1558	26064	-249.69	-30.0434	1043.09	7.51084	-24517.2	-4	26805	-30	247	26064
1559	26122	-250.239	-29.4938	1045.84	8.06042	-24513.6	-5.77778	26798	-26	247	26122
1560	26183	-248.957	-30.2266	1048.77	7.87722	-24520	-6.66667	26810	-26	247	26183
1561	26241	-250.239	-28.0283	1050.6	8.4268	-24516.4	-7.66667	26810	-25	247	26241
1562	26308	-252.987	-29.677	1052.98	8.60999	-24525.9	-5.33333	26825	-28	247	26308
1563	26360	-251.155	-29.677	1055.55	7.51084	-24526.8	-4.88889	26829	-30	250	26360
1564	26420	-250.056	-26.3795	1058.85	9.34275	-24522.1	-4.66667	26827	-28	251	26420
1565	26490	-249.69	-25.6468	1056.65	7.87722	-24524.1	-4.44444	26835	-28	251	26490
1566	26520	-251.705	-26.3795	1055.18	5.86212	-24523.1	-1.66667	26834	-31	252	26520
1567	26574	-249.14	-24.7308	1058.3	5.86212	-24519.8	-3.66667	26834	-27	251	26574
1568	26635	-249.506	-26.5627	1061.59	6.96127	-24519.9	-7.44444	26831	-23	249	26635
1569	26682	-248.957	-26.9291	1064.16	6.04531	-24520	-9.88889	26834	-19	248	26682
1570	26751	-250.422	-27.1123	1066.17	5.67893	-24521.2	-10	26843	-16	248	26751
1571	26804	-251.705	-26.0132	1068.37	2.56468	-24512.3	-11.1111	26833	-12	248	26804
1572	26867	-251.155	-24.914	1072.04	2.0151	-24512.3	-6.33333	26833	-19	248	26867
1573	26922	-252.254	-22.8989	1074.05	1.28234	-24513.1	-2.77778	26838	-25	250	26922
1574	26989	-253.17	-21.6166	1076.07	1.46553	-24504.2	-8.33333	26828	-17	251	26989
1575	27056	-255.185	-21.067	1079.91	-0.183191	-24503.6	-8.66667	26830	-18	252	27056
1576	27116	-256.651	-22.3493	1080.83	-0.549574	-24509.7	-10.1111	26843	-15	253	27116
1577	27186	-259.582	-24.3644	1082.84	-1.28234	-24513	-6.77778	26851	-17	253	27186
1578	27241	-260.681	-24.1812	1084.86	-0.183191	-24517.2	-7.55556	26859	-14	252	27241
1579	27302	-260.498	-23.6317	1087.61	-0.366383	-24522.4	-9.88889	26866	-11	251	27302
1580	27382	-260.498	-23.2653	1088.71	-1.46553	-24514.7	-8.77778	26852	-13	251	27382
1581	27450	-261.963	-22.3493	1091.82	4.37428e-14	-24507.9	-10.5556	26843	-7	251	27450
1582	27515	-264.162	-23.4485	1094.02	-1.09915	-24507.4	-11.1111	26847	-4	252	27515
1583	27596	-267.093	-22.3493	1094.75	-1.83191	-24502.3	-6.77778	26841	-9	253	27596
1584	27679	-269.658	-21.6166	1095.48	-2.56468	-24495.8	-8.11111	26830	-7	253	27679
1585	27748	-270.207	-20.3342	1094.57	-3.11425	-24508.9	-10.6667	26856	-2	253	27748
1586	27826	-268.925	-19.2351	1096.4	-2.1983	-24508.3	-6.33333	26859	-13	252	27826
1587	27893	-268.558	-21.7998	1098.6	-2.93106	-24504.9	-4.44444	26858	-16	251	27893
1588	27967	-269.474	-19.7847	1099.15	-5.31255	-24501	-4.88889	26849	-14	251	27967
1589	28039	-272.039	-19.6015	1104.46	-4.2134	-24488.2	-3.55556	26840	-18	251	28039
1590	28130	-273.138	-18.3191	1106.48	-1.28234	-24474.3	-1.66667	26823	-21	251	28130
1591	28197	-272.222	-19.0519	1108.31	-2.93106	-24487.1	-5.11111	26838	-14	251	28197
1592	28257	-271.306	-19.0519	1107.94	-3.48063	-24481.2	-8.66667	26831	-8	252	28257
1593	28322	-271.856	-22.5325	1108.12	-4.39659	-24487.1	-7.33333	26836	-10	251	28322
1594	28375	-272.405	-20.151	1109.41	-2.74787	-24481.4	-8.11111	26831	-9	251	28375
1595	28432	-272.405	-23.4485	1110.51	-4.2134	-24468.4	-9.77778	26822	-6	251	28432
1596	28507	-272.589	-23.4485	1112.7	-4.39659	-24469.9	-9	26827	-9	252	28507
1597	28588	-273.688	-25.6468	1114.54	-3.29744	-24474.4	-7.11111	26836	-12	251	28588
1598	28644	-274.604	-26.9291	1115.45	-3.84702	-24472.1	-6.88889	26837	-14	253	28644
1599	28734	-275.336	-25.2804	1120.4	-0.915956	-24469.7	-11	26837	-7	253	28734
1600	28817	-276.252	-23.6317	1122.41	-0.366383	-24461.7	-14	26833	0	253	28817
1601	28896	-278.817	-24.914	1124.79	-1.83191	-24463.2	-16	26837	2	253	28896
1602	28962	-282.298	-23.6317	1126.81	-1.64872	-24450.7	-12.7778	26820	-3	253	28962
1603	29036	-280.283	-23.2653	1128.27	-1.46553	-24452.7	-11	26826	-7	252	29036
1604	29100	-281.565	-22.8989	1131.21	-1.28234	-24456.2	-10.6667	26836	-8	254	29100
1605	29165	-281.748	-22.1661	1133.04	1.83191	-24456.6	-17.1111	26841	2	254	29165
1606	29215	-281.931	-22.7157	1135.79	1.28234	-24444	-17	26824	3	254	29215
1607	29272	-283.397	-22.3493	1136.15	2.74787	-24443	-19.7778	26833	10	253	29272
1608	29327	-282.481	-21.7998	1137.8	4.39659	-24440.8	-21.2222	26829	13	253	29327
1609	29386	-282.481	-22.1661	1138.9	5.12936	-24440.4	-18.3333	26832	9	252	29386
1610	29475	-285.778	-21.7998	1142.56	6.2285	-24431.6	-14.3333	26820	5	252	29475
1611	29521	-281.931	-21.2502	1144.58	7.87722	-24423.3	-14.5556	26812	5	251	29521
1612	29589	-282.481	-20.7006	1145.86	8.06042	-24420.1	-14.5556	26811	3	251	29589
1613	29656	-285.962	-19.6015	1145.86	7.87722	-24413.1	-19.6667	26804	13	253	29656
1614	29732	-287.244	-18.8687	1148.79	7.32765	-24413.9	-13.2222	26811	3	253	29732
1615	29784	-289.259	-19.4183	1153.37	8.97637	-24409.2	-14.8889	26805	4	254	29784
1616	29856	-291.091	-20.7006	1153.56	10.0755	-24407.3	-17.6667	26804	7	254	29856
1617	29905	-295.487	-19.6015	1155.39	8.60999	-24397.1	-18.3333	26792	7	254	29905
1618	29971	-296.22	-21.2502	1157.4	8.97637	-24389.9	-22.7778	26787	19	256	29971
1619	30046	-295.671	-22.5325	1157.59	9.52595	-24391.2	-24.7778	26793	21	255	30046
1620	30099	-295.671	-21.7998	1156.85	12.0906	-24385.3	-26.1111	26784	23	254	30099
1621	30151	-295.304	-18.6855	1158.5	9.52595	-24385.8	-26.4444	26790	24	253	30151
1622	30215	-295.121	-18.5023	1159.78	11.1747	-24397	-25.3333	26809	20	253	30215
1623	30279	-294.572	-17.5864	1162.53	10.2587	-24398.9	-26.2222	26814	22	254	30279
1624	30343	-294.205	-17.9527	1164.73	10.9915	-24398.4	-30.6667	26818	28	254	30343
1625	30410	-295.304	-16.6704	1165.65	10.6251	-24394	-29.8889	26814	27	254	30410
1626	30473	-295.487	-17.5864	1168.03	10.0755	-24402.4	-32.6667	26826	30	255	30473
1627	30541	-296.22	-18.1359	1167.48	8.97637	-24407.7	-33.3333	26835	30	254	30541
1628	30603	-295.854	-17.5864	1167.66	7.87722	-24394.2	-32.8889	26822	30	256	30603
1629	30653	-297.686	-19.0519	1169.49	10.4419	-24394.6	-33.1111	26827	32	255	30653
1630	30727	-299.335	-20.3342	1171.87	11.7242	-24394.3	-33.1111	26831	28	256	30727
1631	30809	-300.25	-19.4183	1174.99	10.8083	-24396.7	-34.6667	26836	30	257	30809
1632	30867	-300.8	-19.2351	1177.37	9.52595	-24392.3	-33.2222	26831	29	256	30867
1633	30925	-301.166	-21.6166	1180.12	10.6251	-24390.6	-36.8889	26829	32	255	30925
1634	30981	-301.35	-22.7157	1183.05	13.7393	-24380.3	-38	26819	36	255	30981
1635	31079	-299.518	-21.6166	1182.68	13.373	-24375.8	-35.4444	26810	33	254	31079
1636	31163	-301.35	-21.6166	1181.58	14.8385	-24379.1	-34.7778	26814	31	257	31163
1637	31213	-305.013	-20.3342	1183.6	11.1747	-24371.4	-33	26807	29	257	31213
1638	31291	-307.944	-17.5864	1188.18	11.9074	-24365.4	-32.7778	26805	31	257	31291
1639	31351	-309.227	-18.1359	1187.63	9.52595	-24358.6	-33	26799	29	257	31351
1640	31423	-311.059	-16.6704	1189.46	9.89233	-24353.8	-35.8889	26790	33	256	31423
1641	31501	-314.539	-16.6704	1190.56	8.97637	-24343.4	-33.1111	26777	32	257	31501
1642	31556	-316.005	-17.7696	1189.83	8.24361	-24345.8	-31.4444	26778	31	257	31556
1643	31621	-314.356	-16.6704	1190.93	7.32765	-24337.7	-30.7778	26769	31	256	31621
1644	31664	-317.47	-16.6704	1192.03	11.1747	-24330.7	-30.1111	26762	31	255	31664
1645	31742	-316.738	-19.6015	1192.39	11.541	-24328.7	-30	26760	30	254	31742
1646	31821	-318.02	-17.5864	1192.21	10.9915	-24330.3	-30.2222	26767	28	253	31821
1647	31905	-319.852	-18.6855	1196.61	9.89233	-24317.3	-28.4444	26756	24	254	31905
1648	31971	-319.486	-19.6015	1198.25	6.96127	-24316.7	-26.3333	26756	23	255	31971
1649	32044	-322.05	-19.7847	1198.44	6.96127	-24321.8	-23.3333	26768	18	255	32044
1650	32116	-322.966	-18.8687	1200.45	6.77808	-24324.2	-21.6667	26776	11	256	32116
1651	32177	-325.348	-18.1359	1202.28	3.66383	-24339.1	-24.5556	26794	13	256	32177
1652	32251	-325.897	-18.5023	1204.85	5.31255	-24354	-26.1111	26824	15	256	32251
1653	32334	-325.531	-18.6855	1208.33	4.94616	-24352	-25.4444	26822	9	256	32334
1654	32419	-326.447	-19.2351	1210.71	5.86212	-24351.9	-27	26825	13	257	32419
1655	32492	-329.561	-20.5174	1212.73	7.87722	-24350.6	-32.6667	26829	26	258	32492
1656	32566	-330.66	-17.7696	1213.28	10.4419	-24356.7	-34.4444	26838	28	259	32566
1657	32668	-330.477	-17.4032	1214.01	11.3579	-24357	-34.8889	26839	30	260	32668
1658	32738	-330.843	-15.5713	1214.74	12.8234	-24357.3	-34.7778	26838	29	260	32738
1659	32817	-329.561	-16.1208	1216.76	15.5713	-24364.7	-35.4444	26848	31	260	32817
1660	32905	-331.576	-13.1898	1218.59	14.2889	-24366	-40.8889	26852	40	261	32905
1661	32980	-330.477	-13.9225	1220.42	13.5562	-24364.6	-38.4444	26853	34	261	32980
1662	33043	-330.111	-15.9376	1219.87	16.8536	-24373.9	-43.7778	26867	44	260	33043
1663	33120	-328.828	-16.1208	1223.72	19.6015	-24377.9	-40	26875	40	260	33120
1664	33213	-331.393	-16.4872	1227.02	17.4032	-24370.2	-41.1111	26870	38	262	33213
1665	33281	-332.492	-19.0519	1228.85	14.8385	-24368.8	-39.5556	26871	36	261	33281
1666	33348	-333.225	-20.3342	1230.86	16.6704	-24358.1	-33.5556	26859	26	260	33348
1667	33425	-334.874	-21.6166	1233.24	17.22	-24355.6	-36	26858	28	260	33425
1668	33509	-336.339	-21.2502	1235.08	19.7847	-24348.9	-36.8889	26852	28	260	33509
1669	33591	-337.621	-22.1661	1237.09	18.8687	-24342.4	-38.4444	26844	30	260	33591
1670	33674	-337.621	-22.8989	1239.29	19.9678	-24338.2	-40.3333	26840	33	260	33674
1671	33731	-339.087	-22.1661	1236.72	19.9678	-24342.3	-40	26853	32	260	33731
1672	33809	-341.835	-22.7157	1240.57	19.0519	-24344.6	-45.2222	26861	41	262	33809
1673	33844	-342.934	-20.7006	1241.49	18.6855	-24338	-45.7778	26858	42	262	33844
1674	33936	-342.751	-21.4334	1242.22	17.7696	-24330.1	-47.4444	26855	45	263	33936
1675	34014	-342.018	-18.6855	1242.77	17.0368	-24330.6	-49.1111	26859	48	263	34014
1676	34096	-341.102	-19.7847	1242.77	17.5864	-24335.1	-47.4444	26868	49	264	34096
1677	34164	-342.384	-17.7696	1243.32	18.1359	-24332.4	-48.6667	26868	50	264	34164
1678	34217	-344.766	-19.0519	1243.5	15.7544	-24326.4	-49.2222	26862	51	265	34217
1679	34264	-347.697	-19.7847	1244.23	14.2889	-24322.1	-50.7778	26853	51	264	34264
1680	34353	-351.727	-16.8536	1245.33	16.4872	-24317	-42.5556	26851	39	265	34353
